text,label
"invoice_no: 47015720
invoice_date: 01/29/2019
seller: Huber, Graves and Jensen 0892 Campbell Stravenue Apt. 005 Chapmanfort, WV 88694
client: Robbins, Kelley and Lewis 42193 Kimberly Ridges Apt. 181 Port Christine, ND 35988
seller_tax_id: 918-95-1661
client_tax_id: 935-84-5556
iban: GB30TGFA43014690770091",receipt
"invoice_no: 48186352
invoice_date: 06/10/2013
seller: Silva-Horn 7758 Robbins Port Morganmouth, WY 15331
client: Gonzalez-Brown 6396 Bishop Tunnel Singletonton, MN 12547
seller_tax_id: 966-76-5672
client_tax_id: 939-87-8902
iban: GB70ACOV98557167099260",receipt
"invoice_no: 38557956
invoice_date: 08/16/2013
seller: Lopez-Fitzgerald USS Martin FPO AP 11392
client: Wilson, Freeman and Lyons 38137 Tran Vista Louisland, AZ 06320
seller_tax_id: 904-80-7663
client_tax_id: 980-94-8334
iban: GB535DQN59731106306440",receipt
"invoice_no: 26110076
invoice_date: 05/20/2012
seller: Barnes Ltd 5021 Tina Mission West Christianstad, VT 67126
client: Turner-Palmer 72561 Brett Ways Suite 374 Brookemouth, TN 17425
seller_tax_id: 901-85-5560
client_tax_id: 914-98-5276
iban: GB36HFJI03231901211539",receipt
"invoice_no: 96556696
invoice_date: 02/25/2016
seller: Paul, Wilson and Gonzalez PSC 4919, Box 0544 APO AA 74617
client: Miller PLC 401 Leblanc Isle Suite 451 Port Kellimouth, NJ 99074
seller_tax_id: 904-99-6839
client_tax_id: 989-74-6088
iban: GB38GKTZ20354077719295",receipt
"invoice_no: 95894022
invoice_date: 07/17/2014
seller: Wilson, Sullivan and Lucas PSC 0033, Box 7503 APO AE 92369
client: Cruz, Miller and Brown 577 Darin Harbors South Jacobstad, CT 77222
seller_tax_id: 992-80-4529
client_tax_id: 918-95-5005
iban: GB80KWBT86155093352271",receipt
"invoice_no: 72677375
invoice_date: 08/04/2013
seller: Potter, Jackson and Brooks USNV Allen FPO AE 09643
client: Gonzalez-Stephens 480 Johnson Underpass Stephanieborough, MN 40920
seller_tax_id: 941-90-0647
client_tax_id: 929-94-0157
iban: GB57LPB27874128237321",receipt
"invoice_no: 94133236
invoice_date: 12/12/2019
seller: Parker Inc 6686 Duran Brooks Apt. 003 Lake Jane, MA 15473
client: Jefferson Group 87490 Le Brooks South Hollyberg, NH 35858
seller_tax_id: 980-76-7923
client_tax_id: 937-75-3172
iban: GB726HYW09265342345456",receipt
"invoice_no: 19471831
invoice_date: 04/09/2014
seller: Palmer Ltd 9790 Bauer Hills Apt. 146 South Patriciaton, SD 32497
client: Rios, Oneill and Rowe 3571 Tina Trafficway Buckleyland, LA 97688
seller_tax_id: 924-71-1106
client_tax_id: 922-72-5979
iban: GB05YUTG50853913677557",receipt
"invoice_no: 65524700
invoice_date: 02/23/2020
seller: Kirk-Green 7858 Christopher Pass Wellsside, KY 32616
client: Hall-Cole 18526 Smith Loop Lake Jeremiah, VT 31868
seller_tax_id: 955-86-8810
client_tax_id: 952-84-7160
iban: GB66D5V030328253726805",receipt
"invoice_no: 15226383
invoice_date: 12/13/2012
seller: Banks Group 9674 Sullivan Island Marilynstad, NH 88620
client: Hudson-Calderon 86827 Katherine Springs Suite 411 Tracyton, NE 03962
seller_tax_id: 931-96-3116
client_tax_id: 951-78-0136
iban: GB7351K180744390692678",receipt
"invoice_no: 31137784
invoice_date: 01/27/2015
seller: Adams, French and Lee 6128 Mary Cliff Suite 032 Williamstad, ID 46737
client: Arnold and Sons 1858 Jones Springs Leonardland, LA 00884
seller_tax_id: 930-97-7214
client_tax_id: 910-95-2595
iban: GB96WMVJ60269691548875",receipt
"invoice_no: 98442092
invoice_date: 06/10/2015
seller: Hudson, Hinton and Phillips 445 Harrison Green Apt. 108 Lake Sherry, NJ 73662
client: Castillo-Price 5398 Christopher Hill North Philip, CA 42378
seller_tax_id: 943-90-1835
client_tax_id: 978-70-3140
iban: GB89R5K156873844054165",receipt
"invoice_no: 76820481
invoice_date: 07/08/2016
seller: Vargas-Hughes 3065 Alexandra Village Jamieton, WY 67960
client: Bradshaw-Wall 94728 Porter Cape Lake David, NE 57382
seller_tax_id: 955-80-2072
client_tax_id: 937-85-1055
iban: GB81EDVN53098719544331",receipt
"invoice_no: 64480147
invoice_date: 04/09/2012
seller: Byrd Group 65428 Thomas Inlet Suite 561 North Teresa, CT 99214
client: Leonard, Torres and Sutton 3117 Brent Mill Suite 237 Loweport, OK 35640
seller_tax_id: 990-75-8260
client_tax_id: 905-87-2984
iban: GB03YEQL56023227320793",receipt
"invoice_no: 18393770
invoice_date: 07/16/2013
seller: Taylor-Davis 00031 Brandon Avenue Suite 927 Port Maria, NY 76164
client: Gonzalez Inc 7477 Brown Track Apt. 960 Harrisonport, WA 92732
seller_tax_id: 940-84-1757
client_tax_id: 955-82-1765
iban: GB05ZDDE225122512717367417",receipt
"invoice_no: 20583097
invoice_date: 09/16/2019
seller: Gomez-Schwartz 085 Brooke Corner Amymouth, ID 21612
client: Jones PLC 8860 Monica Avenue NorthJ Jason, OH 66558
seller_tax_id: 902-86-1909
client_tax_id: 987-75-2691
iban: GB36RCBQ66311452249120",receipt
"invoice_no: 82087318
invoice_date: 07/31/2019
seller: Hughes LLC 016 Devin Points West Oscar, WV 54780
client: Khan LLC 95461 Lopez Groves Apt. 830 Zacharystad, NH 23026
seller_tax_id: 936-84-5252
client_tax_id: 911-71-2755
iban: GB495DGL22740198520474",receipt
"invoice_no: 49565075
invoice_date: 10/28/2019
seller: Kane-Morgan 968 Carr Mission Apt. 320 Bernardville, VA 28211
client: Garcia Inc 445 Haas Viaduct Suite 454 Michaelhaven, LA 32852
seller_tax_id: 964-95-3813
client_tax_id: 909-75-5482
iban: GB73WCJ55232646970614",receipt
"invoice_no: 51686132
invoice_date: 06/27/2015
seller: Stephens PLC PSC 4501, Box 4964 APO AA 03160
client: White, Blevins and Ellis Unit 7297 Box 4160 DPO AP 42542
seller_tax_id: 953-96-5860
client_tax_id: 990-87-4012
iban: GB67D5XM44548665165041",receipt
"invoice_no: 18884359
invoice_date: 09/04/2015
seller: Tran PLC 601 Sherry Place Suite 360 New Jeremychester, NE 71777
client: Fields, Bennett and Dodson 4786 Atkins Way Apt. 692 New Morganhaven, KY 91602
seller_tax_id: 978-83-0191
client_tax_id: 930-71-5450
iban: GB93EQFF54734734324377583",receipt
"invoice_no: 23004223
invoice_date: 03/05/2020
seller: Jimenez, Hicks and Bailey 5634 Scott Garden Apt. 650 Susanchester, AR 02803
client: Gomez Ltd 0883 Patrick Terrace Josehaven, GA 27723
seller_tax_id: 983-85-6695
client_tax_id: 991-90-4224
iban: GB55XDOT36152114286113",receipt
"invoice_no: 36793561
invoice_date: 10/29/2012
seller: Roberts, Gonzalez and Davis 64956 Kaylee Overpass Wilsonfurt, TX 17884
client: Young Group 6834 James Fork Suite 970 Masseychester, CO 35372
seller_tax_id: 963-85-8844
client_tax_id: 913-85-4511
iban: GB02DOAP73868011563005",receipt
"invoice_no: 80028090
invoice_date: 11/20/2018
seller: Shaw-Miller 41968 Kevin Locks Vaughnhaven, NC 80627
client: Burke-Gordon Unit 0044 Box 4449 DPO AA 80093
seller_tax_id: 956-85-7426
client_tax_id: 963-87-6469
iban: GB41RTIS55292758535955",receipt
"invoice_no: 92627663
invoice_date: 05/12/2018
seller: Solis Group 161 Michael Squares Fernandezmouth, OK 58557
client: Nguyen, Ray and Allen 415 Kenneth Locks Suite 324 Northjoelhaven, HI 29120
seller_tax_id: 921-82-8396
client_tax_id: 920-97-5149
iban: GB50FFHM60478791045830",receipt
"invoice_no: 61268082
invoice_date: 10/23/2013
seller: Henson, Mccarthy and Hart 536 Brown Spurs Guzmantown, KS 65560
client: Garcia Group 21728 Ponce Village Smithborough, RI 20583
seller_tax_id: 902-96-7256
client_tax_id: 922-88-3427
iban: GB31PWOD75130126134701",receipt
"invoice_no: 60860535
invoice_date: 09/14/2015
seller: Shields, Copeland and Gallegos 039 Matthew Freeway Suite 656 Lake Staceytown, TX 91822
client: Lamb Group 33050 Perry Hills Suite 603 North Brandon, RI 99310
seller_tax_id: 983-77-9523
client_tax_id: 963-74-7312
iban: GB37QDEE23424025708580",receipt
"invoice_no: 70235468
invoice_date: 08/28/2012
seller: Charles, Black and Vasquez 317 Ford Flats Abigailfurt, WA 55783
client: Lang, Davenport and Young PSC 6638, Box 9032 APO AA 19943
seller_tax_id: 907-83-0317
client_tax_id: 937-83-6035
iban: GB80EUY020783816065542",receipt
"invoice_no: 56414170
invoice_date: 12/17/2016
seller: Espinoza Group 81477 April Extensions Debraborough, RI 59743
client: Rice-Ruiz 903 Rowe Parks Carrieburgh, AR 83973
seller_tax_id: 925-83-5946
client_tax_id: 941-80-3098
iban: GB90FHKQ33199567561356",receipt
"invoice_no: 51089508
invoice_date: 12/30/2018
seller: Sullivan, Li and Lindsey 41123 Randall Lakes Lake Emilyborough, AL 98737
client: Matthews, Taylor and Robinson 6847 Sanders Meadow Suite 899 East Donaldfort, DC 14910
seller_tax_id: 914-73-0791
client_tax_id: 983-83-7636
iban: GB54LCON36950544268072",receipt
"invoice_no: 38829380
invoice_date: 12/25/2017
seller: Cook LLC 05622 Williams Ridge Apt. 320 Smithside, NY 16757
client: Meza, Griffin and Powell Unit 3668 Box 9888 DPO AA 15880
seller_tax_id: 921-97-6915
client_tax_id: 979-96-0266
iban: GB77WZUW03936127773887",receipt
"invoice_no: 60050779
invoice_date: 08/10/2020
seller: Garcia-Olson 0917 Whitehead Fords Apt. 953 North Lauriemouth, HI 69746
client: Phillps-Bradford 8510 Romero Isle Apt. 679 Candiceborough, NH 46744
seller_tax_id: 995-76-9384
client_tax_id: 941-83-5191
iban: GB46UUZU91627212711325",receipt
"invoice_no: 19852419
invoice_date: 12/11/2020
seller: Marsh-Baker 65449 Marshall Island Shawnborough, DE 70972
client: Sanders and Sons 95913 Kerr Bypass Apt. 003 Cookton, DC 28347
seller_tax_id: 951-86-9945
client_tax_id: 939-90-8634
iban: GB12CWNC99131926790721",receipt
"invoice_no: 67113656
invoice_date: 09/07/2015
seller: Henson-Cross 447 Mary Stream Suite 379 North Morgan, NH 41083
client: Murray, Mckinney and Hayes 50944 Klein Glens Port Angela, RI 09065
seller_tax_id: 905-78-6417
client_tax_id: 981-78-3375
iban: GB44NUOR48401692106635",receipt
"invoice_no: 54445950
invoice_date: 05/15/2019
seller: Coffey Ltd 8273 Cooper Pike Jacobsonchester, CA 65720
client: Johnston, Crosby and Alexander 26453 Santos Brooks Kennethburgh, RI 28039
seller_tax_id: 919-79-1161
client_tax_id: 933-77-2646
iban: GB49UNPR87058363380300",receipt
"invoice_no: 57168813
invoice_date: 10/01/2017
seller: Lee, Young and Krause 8648 Johnston Street Markmouth, CT 87013
client: Oconnor Inc PSC 4579, Box 9565 APO AP 50180
seller_tax_id: 978-86-4132
client_tax_id: 942-86-7271
iban: GB65HXDQ13046010291978",receipt
"invoice_no: 60907167
invoice_date: 09/02/2013
seller: Sanchez-Villanueva USCGC Wagner FPO AA 58422
client: Freeman-Taylor 328 Emily Ford Suite 280 Cunninghamland, MO 52038
seller_tax_id: 960-86-5676
client_tax_id: 913-96-8458
iban: GB7WMPQ60515492563026",receipt
"invoice_no: 15700884
invoice_date: 01/15/2021
seller: Franklin PLC 539 Garcia Landing Michelleside, UT 75504
client: Schultz Group 688 Roman Crossing Suite 404 East Robert, VT 58551
seller_tax_id: 925-70-7096
client_tax_id: 948-88-6750
iban: GB07DPWN52348077081294",receipt
"invoice_no: 14875723
invoice_date: 04/11/2014
seller: Gray Inc 058 Patrick Heights Davismouth, NH 62067
client: Perkins LLC 0977 Jennifer Spurs East Elizabeth, NE 59360
seller_tax_id: 923-86-7427
client_tax_id: 916-84-4396
iban: GB52PDHC09496479637843",receipt
"invoice_no: 69990274
invoice_date: 07/21/2019
seller: Spencer-Potter 22153 Reeves Streets East Rodneymouth, CT 43616
client: Salazar Inc 888 Kevin Unions Apt. 147 North Lindaside, VT 52983
seller_tax_id: 945-87-3862
client_tax_id: 910-88-1033
iban: GB65WLUW02666805121320",receipt
"invoice_no: 28688861
invoice_date: 06/13/2012
seller: Hall-Johnston 8873 Tasha Lake West Katelyn, SD 70525
client: Walker, Rojas and Wells 9614 Raymond View West Misty, NE 77361
seller_tax_id: 984-71-8343
client_tax_id: 924-86-6116
iban: GB71DSDV40267895156957",receipt
"invoice_no: 49923258
invoice_date: 10/26/2011
seller: Watson LLC 15758 Hartman Summit Port Pamelamouth, SC 83489
client: Roth-Smith 802 Pamela Mission Matthewview, IL 73213
seller_tax_id: 903-74-7444
client_tax_id: 935-77-3388
iban: GB25DWRK25073532649300",receipt
"invoice_no: 38631441
invoice_date: 02/08/2016
seller: Pacheco-Booker 62828 Pope Shore Suite 851 Port Tinatown, VA 96262
client: Brooks, Thomas and Ho 5542 Burton Walk East Markchester, MA 32632
seller_tax_id: 936-88-2041
client_tax_id: 976-83-6078
iban: GB91LPFH85182474328082",receipt
"invoice_no: 20385371
invoice_date: 11/08/2014
seller: Hess and Sons 36012 Ashley Crossing Apt. 802 Lake Lisafort, AZ 26815
client: Smith-Hobbs 88865 Melissa Summit Butlermouth, MD 94016
seller_tax_id: 957-77-7732
client_tax_id: 948-79-0862
iban: GB56BDOW13617872229136",receipt
"invoice_no: 93035437
invoice_date: 07/23/2017
seller: Barber LLC 46149 Allen Field Apt. 796 Lake Christopherfort, NV 45941
client: Matthews-Bautista 826 Mark Ford Suite 389 West Morganbury, AR 27521
seller_tax_id: 958-96-9985
client_tax_id: 947-90-5224
iban: GB64QRED49589065965467",receipt
"invoice_no: 22396736
invoice_date: 03/09/2012
seller: Carroll-Cardenas 2948 Cheryl Wells Scotthaven, WI 35189
client: Smith LLC 612 Carrie Walk North Michaelview, IA 45666
seller_tax_id: 970-71-5520
client_tax_id: 967-79-3884
iban: GB02QERC75028391801456",receipt
"invoice_no: 15259432
invoice_date: 02/06/2016
seller: Franklin, Buchanan and Reed 61217 Smith Mall Suite 690 Seanberg, DE 85994
client: Ford, Myers and Walton 935 Sharon Junctions Suite 858 Rayville, AZ 10556
seller_tax_id: 931-73-0421
client_tax_id: 957-96-8255
iban: GB25HDAF70741306057560",receipt
"invoice_no: 27485789
invoice_date: 10/14/2013
seller: Lopez, Franklin and Chapman 3613 Sherri Meadow New Justin, TX 45931
client: Lopez, Thompson and Thomas 51261 Pamela Key Port Jasmineburgh, NE 57893
seller_tax_id: 978-85-9993
client_tax_id: 977-77-9372
iban: GB39EKQP99476149224224",receipt
"invoice_no: 98151772
invoice_date: 09/30/2019
seller: Sexton, Rivera and Pineda 24612 Hernandez Mission Suite 845 Rodriguezbury, NC 85490
client: Wright-Lopez 3726 Rodriguez Trace Suite 582 Jenkinschester, KY 26331
seller_tax_id: 940-76-0066
client_tax_id: 979-85-5438
iban: GB89HOXJ70693867596474",receipt
"invoice_no: 78873710
invoice_date: 12/14/2015
seller: Weber-Wagner 8833 Moore Unions South Shawnburgh, ID 35022
client: Barry, Patterson and Greer 08677 Robertson Passage South Kirkborough, DE 67708
seller_tax_id: 991-73-5816
client_tax_id: 982-86-6288
iban: GB96CIPM88765783798943",receipt
"invoice_no: 28294642
invoice_date: 04/26/2018
seller: Shah-Hancock 5293 Rodgers Ports Apt. 425 South Anne, ND 43365
client: Meyer-Ramirez 525 Torres Ford New Seth, IA 06378
seller_tax_id: 964-79-4626
client_tax_id: 945-99-8841
iban: GB84EHHM22215098623686",receipt
"invoice_no: 24680775
invoice_date: 03/28/2013
seller: Jarvis, Soto and Wilkins 107 Rodriguez Mountains Suite 566 South Kimberlytown, MS 87657
client: Graham, Luna and Greene 7413 Bradley Ramp West Lindsayview, NV 96675
seller_tax_id: 968-84-2224
client_tax_id: 970-73-4493
iban: GB865OTP92793723310833",receipt
"invoice_no: 78566408
invoice_date: 03/18/2016
seller: Clark PLC 3577 John Glen Suite 454 North Michaelborough, NE 70613
client: Adams and Sons 957 Flowers Drive Apt. 985 East Jared, NJ 51167
seller_tax_id: 918-88-8070
client_tax_id: 906-74-9305
iban: GB76QCXU43762789246312",receipt
"invoice_no: 93799370
invoice_date: 06/28/2016
seller: Park PLC Unit 5819 Box 6695 DPO AP 68432
client: Perry-Delgado 190 Williams Views Apt. 790 West Shannon, OH 27805
seller_tax_id: 902-79-6806
client_tax_id: 972-91-7969
iban: GB85POPB00383766462814",receipt
"invoice_no: 39623428
invoice_date: 11/23/2019
seller: Rodnguez-Mckinney 0157 Edward Roads Suite 000 Meganport, OH 43868
client: Smith-Ross Unit 9011 Box 5809 DPO AE 44125
seller_tax_id: 975-70-7416
client_tax_id: 935-75-3151
iban: GB15F05N86971580497868",receipt
"invoice_no: 57468195
invoice_date: 12/25/2013
seller: Hutchinson, Williams and Wilson 27897 Merritt Circle East Richard, MI 82755
client: Adams-Campbell 3649 Barnett Fork New Andreaside, WI 21028
seller_tax_id: 917-73-7110
client_tax_id: 987-80-1887
iban: GB08AGYT95144784457006",receipt
"invoice_no: 26925356
invoice_date: 01/05/2017
seller: Gomez, Sanchez and Flores 83249 Ferguson View Apt. 679 South Laurieport, ME 75440
client: Freeman, Williams and Rodriguez 81967 Abigail Heights Jensenmouth, IA 16715
seller_tax_id: 930-74-5030
client_tax_id: 972-82-0978
iban: GB64WLDC58093598352721",receipt
"invoice_no: 45325258
invoice_date: 02/13/2012
seller: Krueger LLC 881 Harold Curve Apt. 702 New Michael, NJ 69270
client: Vasquez PLC 3870 Kramer Forges Apt. 420 Joelton, MN 40724
seller_tax_id: 969-78-4889
client_tax_id: 964-91-5014
iban: GB65ACGL92095998134978",receipt
"invoice_no: 88072177
invoice_date: 02/08/2019
seller: White Group 703 Bean Way Suite 889 Cameronport, SD 94482
client: Cruz-Clark 248 Marvin Tunnel West Sandra, WV 76185
seller_tax_id: 931-97-7743
client_tax_id: 953-90-5265
iban: GB83OJQP12864164258940",receipt
"invoice_no: 59070830
invoice_date: 11/25/2020
seller: Forbes, Newton and Clayton PSC 8039, Box 9847 APO AP 33907
client: Yang, Hicks and Thomas 9522 Robinson Ferry Audreyton, ID 50817
seller_tax_id: 921-90-6392
client_tax_id: 979-97-1773
iban: GB32JLII86014255977399",receipt
"invoice_no: 47990906
invoice_date: 12/13/2015
seller: Reynolds PLC 875 Allen Coves Suite 655 South Angelatown, IN 85030
client: Garcia-Thompson 51335 Elizabeth Well Apt. 496 Lake Ryanfurt, ID 62599
seller_tax_id: 955-91-0097
client_tax_id: 956-78-0942
iban: GB90UKPN98230908106437",receipt
"invoice_no: 61026262
invoice_date: 08/03/2013
seller: Butler PLC 572 Lee Gardens Suite 859 New Anthonyside, TX 66837
client: Wood, Williams and Lozano 79521 Turner Locks Apt. 960 Robertview, TX 80736
seller_tax_id: 942-81-9261
client_tax_id: 948-83-3330
iban: GB34PSSJ26140269131425",receipt
"invoice_no: 10299181
invoice_date: 04/13/2020
seller: Tran-Dunn 60465 Juan Haven Apt. 964 East Samuel, WI 61269
client: Barber Inc 25260 Hood Knolls Apt. 321 New Luisside, OK 45681
seller_tax_id: 921-87-5383
client_tax_id: 992-79-0481
iban: GB38AAT149025002029065",receipt
"invoice_no: 95707254
invoice_date: 07/20/2020
seller: Cobb, Allen and Diaz 8378 Long Station Apt. 840 New Angelabury, CA 19896
client: Carr, Odom and Jones 233 Justin Summit West Susan, KY 07746
seller_tax_id: 929-85-5933
client_tax_id: 923-94-2802
iban: GB07AGJU73318785668495",receipt
"invoice_no: 15715972
invoice_date: 11/13/2012
seller: Knox-Snyder PSC 6790, Box 1966 APO AA 64461
client: Wagner, Brown and Moore 31391 Shannon Pine Port Jimmy, TN 27732
seller_tax_id: 903-97-6373
client_tax_id: 909-91-3052
iban: GB20MMAK45147154553383",receipt
"invoice_no: 72415673
invoice_date: 10/29/2011
seller: Moore and Sons 67105 Taylor Walks Stephensbury, NC 34871
client: Serrano, Willis and Ellison 835 Helen Pines Suite 556 New Ryanside, SC 39728
seller_tax_id: 945-95-6601
client_tax_id: 928-85-0409
iban: GB32QZWV947494749231218545",receipt
"invoice_no: 95537278
invoice_date: 11/10/2019
seller: Hart, Rios and Williams 6637 Mack Junction Apt. 855 Ericport, AR 84395
client: Chavez-Wilcox 7844 Carlson Expressway South Edwinborough, PA 19234
seller_tax_id: 907-77-4589
client_tax_id: 910-70-6111
iban: GB02TRCS19981598057841",receipt
"invoice_no: 56400315
invoice_date: 04/23/2018
seller: Butler, Tucker and Hernandez 49922 Bradley River Apt. 505 West Laurenstad, NC 93745
client: Bailey, Dodson and Campbell 4707 Thomas Summit Apt. 185 New James, TX 03470
seller_tax_id: 934-95-8745
client_tax_id: 941-76-2502
iban: GB41ZNUG68881267679795",receipt
"invoice_no: 92321765
invoice_date: 11/19/2016
seller: Clark-Osborn 354 Craig Greens Suite 702 Lake Christina, ME 13643
client: Perry and Sons 5948 Diana Islands Nicolemouth, IN 49736
seller_tax_id: 933-75-0626
client_tax_id: 959-78-3668
iban: GB30QQTB68233098914400",receipt
"invoice_no: 73074953
invoice_date: 11/10/2015
seller: Soto-Reynolds 30608 Peterson Crossing Apt. 820 South Christopher, NM 15243
client: Ferguson-Garcia 635 Sullivan Oval Leblancmouth, MN 35369
seller_tax_id: 902-86-2800
client_tax_id: 933-83-4656
iban: GB27AMIQ03614120875982",receipt
"invoice_no: 92242080
invoice_date: 02/18/2014
seller: Hale LLC 3484 Mcclure Hollow Apt. 002 Toddchester, TN 24930
client: Lindsey Ltd 032 Vanessa Cove Apt. 180 Pacehaven, RI 78759
seller_tax_id: 937-73-7331
client_tax_id: 917-75-1612
iban: GB29NQNG75848484289325",receipt
"invoice_no: 45767415
invoice_date: 05/28/2015
seller: Gallagher PLC 32918 Ballard Curve Sandramouth, ID 78920
client: Douglas, Padilla and Hinton 6418 Adams Road Apt. 838 Lunastad, NY 64122
seller_tax_id: 960-71-8651
client_tax_id: 982-92-1951
iban: GB85GJMU32440067680287",receipt
"invoice_no: 36526167
invoice_date: 01/05/2013
seller: Roy and Sons 9089 Gallegos Road New Josetown, KS 56485
client: Mahoney, Bird and Gonzalez 46369 Patton Stravenue Apt. 576 Lake Jonathanstad, AR 10360
seller_tax_id: 929-86-4632
client_tax_id: 958-84-4387
iban: GB66KXUU303330333153690584",receipt
"invoice_no: 51409570
invoice_date: 12/29/2018
seller: Mcguire PLC USCGC Lane FPO AP 21730
client: Chase, Mullins and Donaldson Unit 2225 Box 9147 DPO AE 19259
seller_tax_id: 931-95-9783
client_tax_id: 953-96-5338
iban: GB52CMAR36651996530915",receipt
"invoice_no: 72346654
invoice_date: 10/25/2015
seller: Malone-Lopez 851 Hall Extensions Apt. 554 Port Yolandaland, WY 20517
client: Perez Group 480 Destiny Ridge Suite 247 Port Laura, IL 30520
seller_tax_id: 955-96-9323
client_tax_id: 927-90-3514
iban: GB98THYE24829931003032",receipt
"invoice_no: 61852578
invoice_date: 07/05/2011
seller: Foley-Alexander 2399 Jones Streets Apt. 090 New Tamarashire, NJ 69556
client: Smith, Lyons and White 14037 Maddox Square Port Morganburgh, NC 90311
seller_tax_id: 970-85-5652
client_tax_id: 904-86-1205
iban: GB41TJQW49742105423192",receipt
"invoice_no: 76533932
invoice_date: 10/29/2016
seller: Harrell LLC 779 Hernandez Landing Suite 379 Norrisberg, WI 16308
client: Houston-Ortiz 1979 Kristina Well Suite 495 South Donna, ID 63578
seller_tax_id: 982-94-6877
client_tax_id: 929-91-2762
iban: GB76XZMP04316212335012",receipt
"invoice_no: 98919360
invoice_date: 04/24/2021
seller: Gonzales, Rodgers and Sanchez 59415 Jones Throughway Apt. 965 Lake Gregory, UT 69346
client: Wright, Yang and Riddle 48842 Edwards Field Apt. 033 Derekchester, IA 21429
seller_tax_id: 998-81-0789
client_tax_id: 919-98-1745
iban: GB75ACGT33670354257091",receipt
"invoice_no: 42781500
invoice_date: 01/19/2015
seller: Parker LLC 3027 Edwin Trail Apt. 332 Sarahstad, HI 62113
client: Taylor, Keller and Nichols 99562 Contreras Oval Suite 564 Davidview, DC 06204
seller_tax_id: 931-90-1681
client_tax_id: 903-99-9920
iban: GB28AGKP318531853001981470",receipt
"invoice_no: 22488149
invoice_date: 12/29/2020
seller: Drake Group 4164 Thomas Green Apt. 375 Larryfurt, KS 26301
client: Strickland, Ferguson and Ellis 318 Courtney Lock North Luismouth, MT 66049
seller_tax_id: 943-81-1003
client_tax_id: 942-73-8721
iban: GB83IRDA58398398037166854",receipt
"invoice_no: 65051504
invoice_date: 07/15/2014
seller: Wu-Brock 1181 Thomas Village Apt. 548 Lake Jeremystad, DE 08494
client: Rodriguez, Myers and Robinson 833 Thompson Flats North Brandymouth, TX 44204
seller_tax_id: 976-97-2021
client_tax_id: 945-88-6268
iban: GB31RIIW09731114554080",receipt
"invoice_no: 59506052
invoice_date: 12/24/2018
seller: Chang-Cruz Unit 8647 Box 4536 DPO AP 76863
client: Christian-Gardner 400 Mitchell Meadow Suite 160 Port Cassandraborough, CO59008
seller_tax_id: 956-81-7276
client_tax_id: 987-99-2947
iban: GB73TJHX01221229411854",receipt
"invoice_no: 77545252
invoice_date: 04/07/2017
seller: Flores-Lee 70947 Hill Avenue Port Steventown, NC 98912
client: Walton and Sons USS Taylor FPO AA 53007
seller_tax_id: 933-86-6766
client_tax_id: 986-70-1517
iban: GB71CENJ79347815059655",receipt
"invoice_no: 35797032
invoice_date: 10/06/2015
seller: Todd PLC 54132 Jessica Wall Patriciaton, ME 99149
client: Davis, Henderson and Nguyen 82346 Catherine Trail Lake Robert, KY 09423
seller_tax_id: 925-85-3640
client_tax_id: 960-83-3312
iban: GB591ZKU05232884478559",receipt
"invoice_no: 52661039
invoice_date: 06/27/2017
seller: Ortiz, Alvarez and Davis 90009 Tyler Plaza Flemingchester, CO 70749
client: Castro-Medina 26035 Snyder Junctions Suite 966 Randolphstad, CA 25528
seller_tax_id: 938-86-3878
client_tax_id: 948-90-7696
iban: GB47BBAU01991609614599",receipt
"invoice_no: 60178633
invoice_date: 12/25/2013
seller: Mendoza Group 40007 Brown Creek South Meredithburgh, ND 48117
client: Elliott, Kelly and Warren 70134 Bridges Plains Priceton, CO 07903
seller_tax_id: 900-78-2621
client_tax_id: 939-81-7319
iban: GB36JYKL45599075785785",receipt
"invoice_no: 83684211
invoice_date: 06/19/2016
seller: Lucas Inc 1477 Valerie Ridge Apt. 296 Clarkview, WY 27651
client: Johnson Inc 78669 Edward Causeway West Nicole, ND 96674
seller_tax_id: 903-85-7168
client_tax_id: 981-84-1008
iban: GB44HMTD41589863241215",receipt
"invoice_no: 43674884
invoice_date: 04/22/2014
seller: Miller-Williams Unit 1322 Box 8755 DPO AE 56991
client: Stokes, Cain and Fox USS Johnston FPO AE 28022
seller_tax_id: 968-74-9070
client_tax_id: 906-74-1598
iban: GB83GKHI28055893909527",receipt
"invoice_no: 99004300
invoice_date: 09/17/2012
seller: Miles Ltd 05464 Richard River Danielberg, MN 72871
client: Davis and Sons 83595 Everett Underpass Maddenside, WV 95784
seller_tax_id: 904-85-9552
client_tax_id: 915-96-8914
iban: GB59OGER79546193089834",receipt
"invoice_no: 64690034
invoice_date: 09/06/2014
seller: Saunders, Snyder and Rivera 900 Chad Estates Munozburgh, MO 24170
client: Martinez, Ward and Martinez 38424 Johnson Route Nicoleland, TX 52590
seller_tax_id: 967-90-1729
client_tax_id: 910-71-6003
iban: GB10DSCB709670967056297083",receipt
"invoice_no: 67156751
invoice_date: 07/31/2011
seller: Little PLC 244 Judith Islands Suite 123 Lewisfurt, WY 72866
client: Moreno, Montoya and Washington 7851 Morris Summit North Franciscoton, AK 19387
seller_tax_id: 938-72-1087
client_tax_id: 907-85-6783
iban: GB08ATPM35617063741165",receipt
